"url","category","subcategory","product_number"
"http://www.centralhobbies.com/Engines/ys/YS%20Parts.html","Engines and Accessories","YS parts for YS motor Mounts","YS4945"
"http://www.centralhobbies.com/Engines/ys/YS%20Parts.html","Engines and Accessories","YS parts for YS motor Mounts","YS4950"
"http://www.centralhobbies.com/Engines/ys/YS%20Parts.html","Engines and Accessories","YS parts for YS motor Mounts","YS4965"
"http://www.centralhobbies.com/Engines/ys/YS%20Parts.html","Engines and Accessories","YS parts for YS motor Mounts","YS4970"
"http://www.centralhobbies.com/Engines/ys/YS%20Parts.html","Engines and Accessories","YS parts for YS motor Mounts","YS4975"
"http://www.centralhobbies.com/Engines/ys/YS%20Parts.html","Engines and Accessories","YS parts for YS motor Mounts","YS4985"
"http://www.centralhobbies.com/Engines/ys/YS%20Parts.html","Engines and Accessories","YS parts for YS motor Mounts","YS4990"
"http://www.centralhobbies.com/Engines/ys/YS%20Parts.html","Engines and Accessories","YS parts for YS motor Mounts","YS6260"
"http://www.centralhobbies.com/Engines/ys/YS%20Parts.html","Engines and Accessories","YS parts for YS motor Mounts","YS6265"
"http://newsite.centralhobbies.com/rc_plane/plane_exhaust_system/exhaust_deflectors_stoppers.html","Exhaust System","Rear Exhaust","CHSO25S"
"http://newsite.centralhobbies.com/rc_plane/plane_exhaust_system/exhaust_deflectors_stoppers.html","Exhaust System","Rear Exhaust","HAT139"
"http://newsite.centralhobbies.com/rc_plane/plane_exhaust_system/exhaust_deflectors_stoppers.html","Exhaust System","Rear Exhaust","DUB696"
"http://newsite.centralhobbies.com/rc_plane/plane_exhaust_system/exhaust_deflectors_stoppers.html","Exhaust System","Rear Exhaust","DUB697"
"http://newsite.centralhobbies.com/rc_plane/plane_exhaust_system/exhaust_deflectors_stoppers.html","Exhaust System","Rear Exhaust","HCAP2175"
"http://newsite.centralhobbies.com/rc_plane/plane_exhaust_system/exhaust_deflectors_stoppers.html","Exhaust System","Rear Exhaust","HCAP2150"
"http://newsite.centralhobbies.com/rc_plane/plane_exhaust_system/exhaust_deflectors_stoppers.html","Exhaust System","Rear Exhaust","HCAP2180"
"http://newsite.centralhobbies.com/rc_plane/plane_exhaust_system/exhaust_stacks.html","Exhaust System","Exhaust Stacks","NMPES75S"
"http://newsite.centralhobbies.com/rc_plane/plane_exhaust_system/exhaust_stacks.html","Exhaust System","Exhaust Stacks","NMPES90S"
"http://newsite.centralhobbies.com/rc_plane/plane_exhaust_system/exhaust_stacks.html","Exhaust System","Exhaust Stacks","NMPESSS"
"http://newsite.centralhobbies.com/rc_plane/plane_exhaust_system/exhaust_stacks.html","Exhaust System","Exhaust Stacks","NMPARS"
"http://www.centralhobbies.com/Engines/nose_rings.html","Engines and Accessories","Nose Rings","CHMNRYS140"
"http://www.centralhobbies.com/Engines/nose_rings.html","Engines and Accessories","Nose Rings","CHMNROS140"
"http://www.centralhobbies.com/Engines/nose_rings.html","Engines and Accessories","Nose Rings","DAVNLR1090"
"http://www.centralhobbies.com/Engines/nose_rings.html","Engines and Accessories","Nose Rings","CHMNRO"
"http://www.centralhobbies.com/Engines/After%20Run%20Oil.html","Engines and Accessories","After Run Oil","MGMAR04"
"http://newsite.centralhobbies.com/rc_plane/plane_engines_&_motors/ys_engines.html","Engines and Accessories","YS Engines","YSE0068"
"http://newsite.centralhobbies.com/rc_plane/plane_engines_&_motors/ys_engines.html","Engines and Accessories","YS Engines","YSE0016"
"http://newsite.centralhobbies.com/rc_plane/plane_engines_&_motors/ys_engines.html","Engines and Accessories","YS Engines","YSE0018"
"http://newsite.centralhobbies.com/rc_plane/plane_engines_&_motors/ys_engines.html","Engines and Accessories","YS Engines","YSE0067"
"http://newsite.centralhobbies.com/rc_plane/plane_engines_&_motors/ys_engines.html","Engines and Accessories","YS Engines","YSE0093"
"http://newsite.centralhobbies.com/rc_plane/plane_engines_&_motors/ys_engines.html","Engines and Accessories","YS Engines","YSE0032"
"http://newsite.centralhobbies.com/rc_plane/plane_engines_&_motors/ys_engines.html","Engines and Accessories","YS Engines","YSE0013"
"http://newsite.centralhobbies.com/rc_plane/plane_engines_&_motors/ys_engines.html","Engines and Accessories","YS Engines","YSE0031"
"http://newsite.centralhobbies.com/rc_plane/plane_engines_&_motors/ys_engines.html","Engines and Accessories","YS Engines","YSE0022"
